priorite;score;nom_entreprise;adresse;telephone;telephone_intl;site_web;statut_web;note_google;nombre_avis;nb_photos_api;niche;ville;raisons;horaires_apercu;lien_google_maps;place_id;statut_appel;date_appel;notes;date_extraction
TIÈDE;56;SECU-DOMO-ELEC;56 Rte de Saumur, 49680 Vivy, France;09 52 94 21 23;+33 9 52 94 21 23;https://www.secu-domo-elec.com/;Oui;4.9;35;10;électricien;Saumur;10+ photos API (excellent matériel visuel pour Claude) / 35 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:30 – 18:30 | mardi: 07:30 – 18:30 | mercredi: 07:30 – 18:30;https://maps.google.com/?cid=4287542249299125464;ChIJu0N693P5B0gR2CT0mPVogDs;;;;2026-05-08
TIÈDE;56;S ELEC 45;4 Rue de la Champagne, 45300 Givraines, France;06 83 52 22 08;+33 6 83 52 22 08;https://s-elec45.fr/;Oui;5;37;10;électricien;Pithiviers;10+ photos API (excellent matériel visuel pour Claude) / 37 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=7639224898696905209;ChIJ5VuvVMuj5UcR-QEmLpL6A2o;;;;2026-05-08
TIÈDE;54;IDR 37;7 Av. de Grammont, 37000 Tours, France;02 47 71 00 07;+33 2 47 71 00 07;https://idr37.fr/;Oui;4.8;220;5;plombier;Tours;5 photos API (matériel suffisant) / 220 avis Google (excellent — scraping donnera 40+ avis riches) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:00, 14:00 – 17:00 | mardi: 09:00 – 12:00, 14:00 – 17:00 | mercredi: 09:00 – 12:00;https://maps.google.com/?cid=15963077834634953096;ChIJUVKb_cnV_EcRiAFU77Y-iN0;;;;2026-05-08
TIÈDE;54;SAS ROBINET;Z I de, 36130 Déols, France;02 54 22 00 89;+33 2 54 22 00 89;http://www.robinetetfils.fr/;Oui;4.3;42;8;plombier;Châteauroux;8 photos API (bon matériel visuel) / 42 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.3/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 13:00, 14:00 – 17:00 | mardi: 09:00 – 13:00, 14:00 – 17:00 | mercredi: 09:00 – 13:00, 14:00 – 17:00;https://maps.google.com/?cid=7384632844914449061;ChIJH6NDQQsK-0cRpdrObXJ8e2Y;;;;2026-05-08
TIÈDE;54;Les Jardins de la Scarpe;690 Rte de Thermal, 59230 Saint-Amand-les-Eaux, France;03 27 48 19 30;+33 3 27 48 19 30;http://www.les-jardins-de-la-scarpe.com/;Oui;3.9;40;10;paysagiste;Saint-Amand-Montrond;10+ photos API (excellent matériel visuel pour Claude) / 40 avis Google (bon) / Site existant (à vérifier manuellement) / Note 3.9/5 (acceptable) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 18:00 | mardi: 08:30 – 18:00 | mercredi: 08:30 – 18:00;https://maps.google.com/?cid=11159657855353938051;ChIJ7x-JUrHowkcRg-BEa7ER35o;;;;2026-05-08
TIÈDE;54;Ent Jean Élagage espace vert élagage abattage d’arbre dangereux;3 Rue de Plaisance, 41200 Romorantin-Lanthenay, France;07 61 01 44 13;+33 7 61 01 44 13;https://jean-elagage41.fr/;Oui;4.8;32;10;paysagiste;Romorantin;10+ photos API (excellent matériel visuel pour Claude) / 32 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux);lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=9584660133815973702;ChIJwYzyinAx-0cRRvfyKJyNA4U;;;;2026-05-08
TIÈDE;54;Del Paysage - Piscine Magiline Marboué;34 Rue de la Gare, 28200 Marboué, France;02 37 94 02 02;+33 2 37 94 02 02;http://www.delpaysage.com/;Oui;4.5;39;9;paysagiste;Châteaudun;9 photos API (bon matériel visuel) / 39 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.5/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:00, 14:00 – 18:00 | mardi: 09:00 – 12:00, 14:00 – 18:00 | mercredi: 09:00 – 12:00, 14:00 – 18:00;https://maps.google.com/?cid=4165955731853219843;ChIJ9xqlQIiA40cRAxgde6py0Dk;;;;2026-05-08
TIÈDE;53;Groupe L S P Bourges;286 Rue de Malitorne, 18230 Saint-Doulchard, France;06 66 85 75 97;+33 6 66 85 75 97;https://www.groupelsp.fr/;Oui;4.4;22;10;plombier;Bourges;10+ photos API (excellent matériel visuel pour Claude) / 22 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.4/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:00 – 18:00 | mardi: 08:00 – 12:00, 13:00 – 18:00 | mercredi: 08:00 – 12:00, 13:00 – 18:00;https://maps.google.com/?cid=14598439271729614647;ChIJIYtLXByW-kcRN0-O-isTmMo;;;;2026-05-08
TIÈDE;53;Escalda EURL;7 Rue Saint-Gilles, 28300 Lèves, France;02 37 88 19 51;+33 2 37 88 19 51;https://www.escalda.fr/;Oui;4.4;26;10;plombier;Chartres;10+ photos API (excellent matériel visuel pour Claude) / 26 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.4/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:00, 13:30 – 17:30 | mardi: 09:00 – 12:00, 13:30 – 17:30 | mercredi: 09:00 – 12:00, 13:30 – 17:30;https://maps.google.com/?cid=16321128939287057789;ChIJxetkP8AM5EcRfZWNF0xMgOI;;;;2026-05-08
TIÈDE;53;FG Entreprise;17 avenue Occitanie, Le, Imp. du Pré-Naudin, 36250 Saint-Maur, France;02 54 22 02 06;+33 2 54 22 02 06;http://www.fg-entreprise.fr/?utm_source=gmb;Oui;4.6;27;10;plombier;Châteauroux;10+ photos API (excellent matériel visuel pour Claude) / 27 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.6/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:30 – 17:30 | mardi: 08:00 – 12:00, 13:30 – 17:30 | mercredi: 08:00 – 12:00, 13:30 – 17:30;https://maps.google.com/?cid=4366385026787473135;ChIJkxFlkNGm-0cR73ZAOgyEmDw;;;;2026-05-08
TIÈDE;53;Vendôme Chauffage;Yvon Villarceau, ZAC des Courtis, 41100 Vendôme, France;02 54 23 40 47;+33 2 54 23 40 47;https://www.vendomechauffage41.com/;Oui;4.4;22;10;plombier;Vendôme;10+ photos API (excellent matériel visuel pour Claude) / 22 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.4/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:30 – 17:30 | mardi: 08:00 – 12:00, 13:30 – 17:30 | mercredi: 08:00 – 12:00, 13:30 – 17:30;https://maps.google.com/?cid=222085675085247264;ChIJQWm02fVr40cRILMorb4BFQM;;;;2026-05-08
TIÈDE;53;VL ENERGIES;118 Rue du Baron Blanquet, 41600 Lamotte-Beuvron, France;02 54 97 29 30;+33 2 54 97 29 30;https://vl-energies.fr/;Oui;4.5;22;10;plombier;Lamotte-Beuvron;10+ photos API (excellent matériel visuel pour Claude) / 22 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.5/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 14:00 – 17:00 | mardi: 08:00 – 12:00, 14:00 – 17:00 | mercredi: 08:00 – 12:00, 14:00 – 17:00;https://maps.google.com/?cid=15456089812918661789;ChIJuxgrDccn5UcRnfKMg8sPf9Y;;;;2026-05-08
TIÈDE;53;Plomberie Services;5 Sq. de Normandie, 45300 Pithiviers, France;06 12 54 35 28;+33 6 12 54 35 28;http://www.plomberie-services-loiret.fr/?utm_source=gmb;Oui;4.4;29;10;plombier;Pithiviers;10+ photos API (excellent matériel visuel pour Claude) / 29 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.4/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 18:30 | mardi: 08:30 – 18:30 | mercredi: 08:30 – 18:30;https://maps.google.com/?cid=10818662707774674522;ChIJDdenvgil5UcRWtasuWmcI5Y;;;;2026-05-08
TIÈDE;50;2aarrcc;12 Rue Henri Hugon, 41260 La Chaussée-Saint-Victor, France;06 65 27 09 20;+33 6 65 27 09 20;https://www.plombier2arc.fr/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb;Oui;4.9;34;9;plombier;Blois;9 photos API (bon matériel visuel) / 34 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 17:00 | mardi: 08:00 – 17:00 | mercredi: 08:00 – 17:00;https://maps.google.com/?cid=10620207713376800406;ChIJ_zEnSoin5EcRlg6wpKWOYpM;;;;2026-05-08
TIÈDE;50;ENGIE Home Services;41 All. Evariste Galois, 18000 Bourges, France;02 48 20 04 06;+33 2 48 20 04 06;https://agence.engie-homeservices.fr/51-engie-home-services-bourges?utm_source=gmb;Oui;4.4;311;4;plombier;Bourges;4 photos API (peu — à compléter manuellement) / 311 avis Google (excellent — scraping donnera 40+ avis riches) / Site existant (à vérifier manuellement) / Note 4.4/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:15 – 12:00, 13:30 – 17:30 | mardi: 08:15 – 12:00, 13:30 – 17:30 | mercredi: 08:15 – 12:00, 13:30 – 17:30;https://maps.google.com/?cid=820758618198605294;ChIJIxPJSi-U-kcR7n0RXJ3rYws;;;;2026-05-08
TIÈDE;50;Ted'elec;22 Rue des Ormes, 37530 Nazelles-Négron, France;02 47 36 97 97;+33 2 47 36 97 97;https://www.tedelec37.fr/;Oui;4.8;39;8;électricien;Amboise;8 photos API (bon matériel visuel) / 39 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:30, 13:00 – 16:30 | mardi: 09:00 – 12:30, 13:00 – 16:30 | mercredi: Fermé;https://maps.google.com/?cid=1580699419232074770;ChIJKctjHMXL_EcREnz-M7_F7xU;;;;2026-05-08
TIÈDE;50;Mise Haut Vert;590 Rue de la Collinière, 59230 Saint-Amand-les-Eaux, France;06 33 20 96 69;+33 6 33 20 96 69;https://www.mise-haut-vert.fr/;Oui;4.7;32;8;paysagiste;Saint-Amand-Montrond;8 photos API (bon matériel visuel) / 32 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=11897972233664630365;ChIJ6VBxboDpwkcRXY4KV7UWHqU;;;;2026-05-08
TIÈDE;49;Les Gars des Eaux;4 Pass. de la Râpe, 45000 Orléans, France;09 70 72 39 73;+33 9 70 72 39 73;https://www.lesgarsdeseaux.com/agence/solution-degats-des-eaux-loiret-45;Oui;4.9;55;7;plombier;Orléans;7 photos API (matériel suffisant) / 55 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:00 – 20:00 | mardi: 07:00 – 20:00 | mercredi: 07:00 – 20:00;https://maps.google.com/?cid=5174514891363463591;ChIJWyw2g5375EcRpzGwwOCRz0c;;;;2026-05-08
TIÈDE;49;Hegy Paysage;43 Rue Corne de Cerf, 45100 Orléans, France;02 38 66 35 11;+33 2 38 66 35 11;https://www.groupe-jrichard.fr/hegy-paysage/;Oui;4.7;20;10;paysagiste;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 20 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 12:00, 13:30 – 18:00 | mardi: 08:30 – 12:00, 13:30 – 18:00 | mercredi: 08:30 – 12:00, 13:30 – 18:00;https://maps.google.com/?cid=12194012360450671480;ChIJ_Y8fgBbl5EcReINim6LVOak;;;;2026-05-08
TIÈDE;49;EFG - Entreprise Frédéric Goyard;60 b Rue Guignegault, 45100 Orléans, France;02 38 24 73 12;+33 2 38 24 73 12;http://www.e-fg.fr/;Oui;5;23;10;électricien;Orléans;10+ photos API (excellent matériel visuel pour Claude) / 23 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=8671455685684412531;ChIJW7AFSiPl5EcRc8DCtgAzV3g;;;;2026-05-08
TIÈDE;49;Duval Electricité;119 Rue de Champoigny, 45140 Ingré, France;02 38 72 11 91;+33 2 38 72 11 91;https://www.duval-elec.fr/;Oui;4.8;51;5;électricien;Orléans;5 photos API (matériel suffisant) / 51 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 18:00 | mardi: 08:30 – 18:00 | mercredi: 08:30 – 18:00;https://maps.google.com/?cid=4704050614727080719;ChIJKbkRkof65EcRD_tDaBwlSEE;;;;2026-05-08
TIÈDE;49;Sylvie Saint-Martin, jardinier paysagiste en Touraine, 37;2 Rue Jean Giraudoux, 37100 Tours, France;06 60 38 25 05;+33 6 60 38 25 05;http://sylviesaintmartin.fr/;Oui;4.9;24;10;paysagiste;Tours;10+ photos API (excellent matériel visuel pour Claude) / 24 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 19:00 | mardi: 09:00 – 19:00 | mercredi: 09:00 – 19:00;https://maps.google.com/?cid=11504385354640428470;ChIJF4A1bl_V_EcRto2M9obJp58;;;;2026-05-08
TIÈDE;49;Mesnard Paysage;19 bis Av. des Platanes, 37170 Chambray-lès-Tours, France;06 58 40 28 94;+33 6 58 40 28 94;https://www.mesnardpaysage.com/;Oui;5;23;10;paysagiste;Tours;10+ photos API (excellent matériel visuel pour Claude) / 23 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 17:00 | mardi: 08:00 – 17:00 | mercredi: 08:00 – 17:00;https://maps.google.com/?cid=6593810543124876992;ChIJ4ZjfK0XrQo8RwA4v48DrgVs;;;;2026-05-08
TIÈDE;49;Jardins Belles Rives;33 quai des bateliers, 37230 Fondettes, France;07 83 13 63 96;+33 7 83 13 63 96;https://www.jardinsbellesrives.fr/;Oui;5;26;10;paysagiste;Tours;10+ photos API (excellent matériel visuel pour Claude) / 26 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=9245836966807952010;ChIJj83z5bwr_UcRilrDGbzPT4A;;;;2026-05-08
TIÈDE;49;Améa;Sq. Mantegna, 37000 Tours, France;06 40 81 77 74;+33 6 40 81 77 74;http://amea-electricien.com/;Oui;5;20;10;électricien;Tours;10+ photos API (excellent matériel visuel pour Claude) / 20 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 18:00 | mardi: 09:00 – 18:00 | mercredi: 09:00 – 18:00;https://maps.google.com/?cid=4169212162649975498;ChIJZ4G15Ls5U4kRymr9W18E3Dk;;;;2026-05-08
TIÈDE;49;CM Energies;37B All. des Pins, 41000 Blois, France;06 27 62 52 88;+33 6 27 62 52 88;https://prorenov-cvdl.com/;Oui;5;20;10;plombier;Blois;10+ photos API (excellent matériel visuel pour Claude) / 20 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=16672127776668990268;ChIJ0Q2rxelX40cRPDtHUuFLX-c;;;;2026-05-08
TIÈDE;49;Draw Me A Garden - Conception de Jardin, Paysagiste sur Rendez-Vous.;21 Rue Franciade, 41000 Blois, France;02 38 69 70 58;+33 2 38 69 70 58;https://www.dmag.fr/;Oui;4.7;23;10;paysagiste;Blois;10+ photos API (excellent matériel visuel pour Claude) / 23 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 19:00 | mardi: 08:00 – 19:00 | mercredi: 08:00 – 19:00;https://maps.google.com/?cid=16366639080573892617;ChIJxcCV9gKo5EcRCfihlIf7IeM;;;;2026-05-08
TIÈDE;49;EURL Janez;ZA ESPRIT 1, 6 Rue Albert Einstein, 18000 Bourges, France;02 48 69 05 30;+33 2 48 69 05 30;http://eurljanez.fr/;Oui;4.8;20;10;plombier;Bourges;10+ photos API (excellent matériel visuel pour Claude) / 20 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:45 – 12:00, 14:00 – 17:00 | mardi: 07:45 – 12:00, 14:00 – 17:00 | mercredi: 07:45 – 12:00, 14:00 – 17:00;https://maps.google.com/?cid=3392685129170263200;ChIJsWlI4j2X-kcRoJzxViY9FS8;;;;2026-05-08
TIÈDE;49;Paysagiste pro 18 intervention rapide;19 Imp. François Coillard, 18000 Bourges, France;07 52 44 52 38;+33 7 52 44 52 38;https://paysagiste-18.fr/;Oui;4.9;29;10;paysagiste;Bourges;10+ photos API (excellent matériel visuel pour Claude) / 29 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 20:00 | mardi: 08:00 – 20:00 | mercredi: 08:00 – 20:00;https://maps.google.com/?cid=14114917335981015878;ChIJY3fIFUe_-kcRRsMmdYhC4sM;;;;2026-05-08
TIÈDE;49;Idée'All Paysage;6 Bouflou, 18340 Levet, France;07 87 25 58 21;+33 7 87 25 58 21;http://ideealpaysage.fr/;Oui;5;22;10;paysagiste;Bourges;10+ photos API (excellent matériel visuel pour Claude) / 22 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 19:00 | mardi: 08:00 – 19:00 | mercredi: 08:00 – 19:00;https://maps.google.com/?cid=397261069582708016;ChIJY56IXCcRKI0RMK2Rh9ZagwU;;;;2026-05-08
TIÈDE;49;Entreprise Couturier;35 Rue Jean Jaurès, 45200 Montargis, France;06 64 61 90 36;+33 6 64 61 90 36;http://www.entreprisecouturier.com/?utm_source=gmb;Oui;4.8;121;6;plombier;Montargis;6 photos API (matériel suffisant) / 121 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=5042208162843383425;ChIJ0UEp0iB-5UcRgdba_ZuF-UU;;;;2026-05-08
TIÈDE;49;Friboulet SARL;3 Rue de la République, 36150 Vatan, France;06 60 85 89 27;+33 6 60 85 89 27;http://friboulet.site-solocal.com/?utm_source=gmb;Oui;4.8;21;10;électricien;Issoudun;10+ photos API (excellent matériel visuel pour Claude) / 21 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=11187435333863276090;ChIJ-4FBjnd5-0cROv6SninBQZs;;;;2026-05-08
TIÈDE;49;Ombre et lumière;Rue Pierre Lefaucheux, 28100 Dreux, France;06 12 58 32 87;+33 6 12 58 32 87;https://www.ombreetlumiere-electricite.fr/;Oui;5;29;10;électricien;Dreux;10+ photos API (excellent matériel visuel pour Claude) / 29 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:30 – 18:00 | mardi: 07:30 – 18:00 | mercredi: 07:30 – 18:00;https://maps.google.com/?cid=11014518901415758981;ChIJh-uDO6v1GSERhUy2WpVu25g;;;;2026-05-08
TIÈDE;49;PIONNIER ELECTRICITE Electricien Alarme Vidéosurveillance Panneaux solaire Photovoltaïque Borne de recharge Chinon Bourgueil;22 rue Yvette Cauchois ZA Belliparc, 37420 Beaumont-en-Véron, France;02 47 93 99 54;+33 2 47 93 99 54;http://www.pionnierdomotique.com/;Oui;4.8;29;10;électricien;Chinon;10+ photos API (excellent matériel visuel pour Claude) / 29 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 17:00 | mardi: 08:30 – 17:00 | mercredi: 08:30 – 17:00;https://maps.google.com/?cid=3587604607510236374;ChIJe6alDyhC_UcR1swz8WG7yTE;;;;2026-05-08
TIÈDE;49;Daniel Moquet signe vos allées - Ent. AF-Aménagements Chinon;33 Rue le Corbusier ZI Nord, 37500 Chinon, France;02 47 55 61 53;+33 2 47 55 61 53;https://www.daniel-moquet.com/createur-allees/creation-allees-37-chinon;Oui;4.9;24;10;paysagiste;Chinon;10+ photos API (excellent matériel visuel pour Claude) / 24 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 18:00 | mardi: 09:00 – 18:00 | mercredi: 09:00 – 18:00;https://maps.google.com/?cid=4591928528261943407;ChIJkdtOh0ZB_UcRbxAJ2arOuT8;;;;2026-05-08
TIÈDE;49;DIMITRY RIVIERE SARL;51 Rue de Chenonceaux, 37150 La Croix-en-Touraine, France;02 47 57 95 38;+33 2 47 57 95 38;http://dimitryriviere.fr/;Oui;5;24;10;plombier;Amboise;10+ photos API (excellent matériel visuel pour Claude) / 24 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 19:00 | mardi: 08:00 – 19:00 | mercredi: 08:00 – 19:00;https://maps.google.com/?cid=9811826237796576949;ChIJGSfssTu2_EcRte64XfqbKog;;;;2026-05-08
TIÈDE;49;EIRL Plomberie Chauffage Ropars;3 Rue d'Amboise, 37270 Athée-sur-Cher, France;02 47 35 52 57;+33 2 47 35 52 57;https://www.plomberie-chauffage-ropars.fr/;Oui;4.8;25;10;plombier;Amboise;10+ photos API (excellent matériel visuel pour Claude) / 25 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.8/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 20:00 | mardi: 08:00 – 20:00 | mercredi: 08:00 – 20:00;https://maps.google.com/?cid=4411727503393816599;ChIJQVA05TrP_EcRFwCcPcqaOT0;;;;2026-05-08
TIÈDE;49;Olivier Clavel;96 Rue des Villages, 37530 Cangey, France;02 47 30 00 50;+33 2 47 30 00 50;https://www.olivier-clavel.fr/;Oui;4.7;27;10;plombier;Amboise;10+ photos API (excellent matériel visuel pour Claude) / 27 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:30 – 18:00 | mardi: 08:00 – 12:00, 13:30 – 18:00 | mercredi: 08:00 – 12:00, 13:30 – 18:00;https://maps.google.com/?cid=3247193212624265077;ChIJwVv7on1L40cRdV-HwwVZEC0;;;;2026-05-08
TIÈDE;49;Bozdag Électricité;133 Av. Léonard de Vinci, 37400 Amboise, France;06 34 47 61 63;+33 6 34 47 61 63;https://www.ets-bozdag.fr/;Oui;4.9;59;7;électricien;Amboise;7 photos API (matériel suffisant) / 59 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:00 – 19:00 | mardi: 07:00 – 19:00 | mercredi: 07:00 – 19:00;https://maps.google.com/?cid=1138805746355728019;ChIJ6ZqIkKW1_EcRk-6068rZzQ8;;;;2026-05-08
TIÈDE;49;Ets Manuel Coelho;3 Rue Pierre Mangeant, 37530 Chargé, France;07 69 79 26 00;+33 7 69 79 26 00;http://www.ets-manuel-coelho.fr/?utm_source=gmb;Oui;5;26;10;électricien;Amboise;10+ photos API (excellent matériel visuel pour Claude) / 26 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:30 | mardi: 08:00 – 18:30 | mercredi: 08:00 – 18:30;https://maps.google.com/?cid=1592258971629331772;ChIJ27RL8ES1_EcRPCVlOhnXGBY;;;;2026-05-08
TIÈDE;49;S2P;7 Rue de la Foussardière, 49400 Saumur, France;07 71 77 18 69;+33 7 71 77 18 69;https://s2p-saumur.fr/;Oui;5;28;10;plombier;Saumur;10+ photos API (excellent matériel visuel pour Claude) / 28 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=18192659749020191696;ChIJr8V-sAnxB0gR0EvlI6dPefw;;;;2026-05-08
